"id","type","i:0","i:1","i:2","v:0","v:1","v:2","f:0","f:1","f:2","radius","omega:0","omega:1","omega:2","Points:0","Points:1","Points:2"
2447,1,0,0,0,-0.00019894,-2.0794e-05,-0.00012647,0.0098795,0.013833,0.0060408,0.0075,-0.016462,-0.0022932,0.02629,0.23981,-0.034004,-0.2029
2255,1,0,0,0,-0.00018394,0.00010081,-0.00029798,0.0035515,-0.0022558,0.0026095,0.0075,-0.020622,0.019709,-0.02004,0.25429,-0.033806,-0.19896
2548,1,0,0,0,-0.00019854,-1.4229e-05,-0.00011858,0.017211,-0.0013678,-0.0089075,0.0075,-0.0017733,-0.019109,0.027027,0.26006,-0.034003,-0.2128
3288,1,0,0,0,-0.00020618,1.0792e-05,-0.00010502,0.0017121,0.0011342,0.0014614,0.0075,0.0064715,-0.028549,-0.0091919,0.26998,-0.034,-0.20016
1826,1,0,0,0,-2.4232e-05,-2.573e-05,-5.2742e-05,-0.0065519,0.007827,-0.010452,0.0075,-0.0055732,-0.01624,-0.0038484,0.31079,-0.034001,-0.20167
3151,1,0,0,0,-0.00010349,3.345e-05,2.8561e-05,0.0047092,-0.029728,0.08816,0.0075,0.0077085,0.0063082,0.017505,0.32575,-0.034004,-0.20052
2601,1,0,0,0,3.1158e-05,-1.4557e-05,-4.0367e-05,0.045996,0.024146,-0.038365,0.0075,-0.0016605,-0.0026957,-0.0025135,0.3525,-0.034004,-0.20764
2005,1,0,0,0,1.7629e-05,-1.953e-05,-7.2098e-05,0.018373,0.011681,0.0011304,0.0075,0.011521,-0.012126,0.0056736,0.15907,-0.01984,-0.20414
3157,1,0,0,0,-0.00011997,0.00017287,5.1741e-05,-0.021871,-0.022296,0.038038,0.0075,-0.0074009,-0.020418,0.0011507,0.18206,-0.025719,-0.20493
2401,1,0,0,0,-9.5296e-05,0.00011372,9.6948e-05,0.013097,-0.033782,0.025292,0.0075,-0.027005,0.018045,0.016567,0.19428,-0.026949,-0.21353
2189,1,0,0,0,-0.00022058,-5.0364e-06,-5.2608e-08,-0.0079777,0.028483,0.011593,0.0075,0.023733,0.019587,-0.0054349,0.23457,-0.021678,-0.20965
2414,1,0,0,0,-0.00012845,-2.9138e-05,7.3956e-06,-0.016806,0.01382,0.013092,0.0075,0.016581,0.035742,-0.029003,0.26381,-0.020026,-0.20886
3259,1,0,0,0,-3.0936e-06,6.9696e-05,1.5641e-05,-0.0093812,-0.0070315,0.0049461,0.0075,0.010559,0.0027542,-0.01655,0.27595,-0.030219,-0.21339
2616,1,0,0,0,-6.1301e-05,0.00014006,-8.2847e-05,0.038221,0.021886,-0.014268,0.0075,-0.03053,0.0076367,-0.036928,0.29517,-0.018734,-0.20836
2932,1,0,0,0,4.8372e-05,6.7476e-06,6.0225e-05,0.046827,-0.013426,0.039084,0.0075,0.016746,0.036943,-0.018659,0.31781,-0.019509,-0.21048
2574,1,0,0,0,1.5538e-05,-5.1211e-05,-0.00010503,-0.052537,0.038604,-0.024396,0.0075,0.0045359,-0.012763,0.0042742,0.34903,-0.020699,-0.20167
138,1,0,0,0,1.9045e-05,3.523e-06,-2.8835e-05,0.0073735,0.0069958,-0.0050941,0.0075,-0.00042517,0.013196,0.00020317,0.15509,-0.0051406,-0.2032
1042,1,0,0,0,-0.00015358,0.00020927,0.00013746,0.016092,0.009471,-0.0098066,0.0075,0.0068624,-0.017494,0.011548,0.16868,-0.0032142,-0.21188
2381,1,0,0,0,-0.00011032,0.00018521,5.1418e-05,-0.01728,-0.0011157,-0.0095733,0.0075,0.0054309,0.022986,-0.0034321,0.17527,-0.012618,-0.20223
2132,1,0,0,0,-0.00013293,0.00016391,6.9536e-05,0.016623,0.013148,-0.00936,0.0075,0.0046464,0.01467,0.0029593,0.18934,-0.012982,-0.20802
2203,1,0,0,0,-0.00014236,0.0001825,1.4928e-05,-0.0069849,-0.0016549,-0.0011473,0.0075,0.011771,-0.0079148,-0.0028464,0.20392,-0.016297,-0.20923
2661,1,0,0,0,-0.00011199,0.00028118,3.8867e-05,-0.001562,0.011756,-0.013011,0.0075,-0.01593,0.0038027,0.010112,0.21701,-0.01049,-0.20477
1880,1,0,0,0,0.00014407,0.00010706,-0.0001,-0.0075497,-0.0066512,0.0087426,0.0075,-0.046492,-0.025852,-0.055889,0.23351,-0.0090304,-0.20165
3029,1,0,0,0,-0.00033353,0.00018301,8.2039e-05,-0.00045776,-0.012588,0.024306,0.0075,-0.001833,0.0046032,0.0079058,0.24733,-0.009399,-0.20767
2630,1,0,0,0,-0.00010146,-7.5201e-05,-0.00014534,0.0021167,-0.012799,-0.0036886,0.0075,0.0021714,-0.011905,0.022933,0.27806,-0.015401,-0.20838
3043,1,0,0,0,7.7262e-05,-0.00032044,-0.00022025,-0.021703,-0.0040177,0.015771,0.0075,0.072448,-0.052583,0.096845,0.31359,-0.0056134,-0.20437
1817,1,0,0,0,3.0626e-05,-2.6541e-06,-0.00013339,-0.00075608,0.003067,-0.059445,0.0075,-0.0029264,0.0080182,0.0028324,0.33566,-0.01528,-0.20575
2713,1,0,0,0,5.0932e-05,-9.3974e-05,-0.00019776,-0.089529,0.017835,0.089086,0.0075,-0.023624,-0.029626,0.0097984,0.35251,-0.007591,-0.20805
1199,1,0,0,0,-3.0539e-05,1.6897e-05,-1.0808e-05,-0.0001183,0.0011674,0.0033796,0.0075,0.0022659,-0.025324,0.0092044,0.15615,0.0096201,-0.20564
2300,1,0,0,0,-5.8795e-05,3.7489e-05,-6.4058e-06,0.0018729,0.0017246,0.0040311,0.0075,-0.0072661,0.0073771,0.0019258,0.17019,0.011727,-0.21286
1805,1,0,0,0,-5.5531e-05,0.00023304,0.00011591,-0.0043452,-0.0039051,0.0021997,0.0075,-0.012065,0.025409,-0.023209,0.16903,0.0036975,-0.19857
2059,1,0,0,0,-0.00012466,0.00019225,0.00018421,-0.019485,0.011826,0.010026,0.0075,-0.0039829,0.013128,-0.016927,0.1833,-0.00052789,-0.2138
2364,1,0,0,0,0.00032432,0.00018347,8.7804e-05,0.010995,0.0011408,-0.0029182,0.0075,-0.0099983,0.051654,-0.032036,0.18823,-0.00059944,-0.19963
3111,1,0,0,0,-0.00020958,0.00020051,6.1729e-06,0.0028605,-0.0013257,-0.0021456,0.0075,-0.02467,0.023203,0.016809,0.20237,-0.0020878,-0.20468
3248,1,0,0,0,-0.00014746,0.00022794,5.5863e-05,-0.0011368,-0.0069583,0.0015512,0.0075,-0.025402,-0.0057517,-0.010534,0.20047,0.012217,-0.21376
1856,1,0,0,0,2.9136e-05,8.2809e-05,9.8912e-05,0.018222,0.013366,-0.010271,0.0075,0.025568,-0.00045211,0.023516,0.21373,0.0059605,-0.21056
2602,1,0,0,0,0.00017846,-0.00028969,8.0481e-07,0.020545,-0.012985,-0.016833,0.0075,0.059516,0.020885,-0.0045264,0.23097,0.0012725,-0.21364
1988,1,0,0,0,-0.0001283,0.0003535,-0.00016472,-0.0047259,-0.0011439,-0.0069686,0.0075,-0.19011,-0.052628,0.09461,0.22547,0.0035316,-0.19987
2047,1,0,0,0,-0.00016585,0.00053832,1.185e-05,0.0031202,-0.0073681,-0.0023864,0.0075,0.044378,-0.015846,-0.026153,0.23915,0.0085693,-0.20339
3254,1,0,0,0,-0.00033985,0.00020362,0.00013077,0.0059112,0.005491,-0.0026676,0.0075,-0.044092,0.01621,-0.039271,0.25694,0.003561,-0.20572
3149,1,0,0,0,-4.4704e-05,2.9265e-05,0.00011159,0.0015752,-0.0026401,0.0056504,0.0075,0.00010898,0.016641,0.012564,0.26831,0.011825,-0.19921
1870,1,0,0,0,-3.3851e-05,8.0217e-05,-9.4094e-06,-0.013667,0.0053181,-0.0054845,0.0075,0.006342,0.0012587,-0.0031631,0.27149,-7.6929e-05,-0.20776
2205,1,0,0,0,-1.9557e-05,5.7209e-05,-6.3147e-05,-0.036073,-0.024288,-0.021567,0.0075,0.009557,-0.0023755,-0.014574,0.2962,0.00096548,-0.21093
1816,1,0,0,0,2.2455e-05,4.2449e-05,2.3463e-06,0.037087,0.016841,0.011412,0.0075,-0.0026636,0.012333,0.014512,0.29829,0.011882,-0.20086
3086,1,0,0,0,-3.8835e-05,7.2864e-05,-0.00010548,-0.033879,-0.021008,0.0016202,0.0075,0.010697,-0.015713,0.017065,0.3264,0.0055055,-0.19946
2018,1,0,0,0,2.372e-05,0.00019431,-0.00060936,-0.024283,-0.057125,0.037078,0.0075,-0.073856,-0.076189,-0.02247,0.3394,-0.00096329,-0.20329
1991,1,0,0,0,4.4737e-05,1.1002e-05,-7.4234e-05,0.05421,0.0059201,-0.0023616,0.0075,-0.023192,-0.00047893,-0.014322,0.33306,0.0091768,-0.21239
2267,1,0,0,0,2.6415e-05,4.7888e-05,-0.00012887,0.009821,-0.019044,-0.021524,0.0075,0.01328,-0.0063382,-0.0041179,0.3525,0.005495,-0.1999
431,1,0,0,0,-6.5617e-05,2.2904e-05,-5.248e-05,0.00081516,-0.007643,-0.0098831,0.0075,-0.01409,0.0077193,0.0035254,0.16063,0.023059,-0.21057
2562,1,0,0,0,-8.7807e-05,0.00024182,-0.00010934,-0.012921,0.0019062,-0.0035913,0.0075,0.0047516,0.0098886,0.0045088,0.17579,0.026691,-0.21065
600,1,0,0,0,3.1443e-05,0.0002148,-5.1441e-05,0.0036778,0.0038993,0.0051621,0.0075,-0.0086713,0.0030085,0.010127,0.16976,0.018649,-0.19951
3039,1,0,0,0,-9.1324e-05,0.00024844,9.8118e-06,-0.013838,0.0019681,0.00090672,0.0075,-0.02092,-0.011271,0.016586,0.18445,0.013478,-0.20855
2366,1,0,0,0,-5.1712e-05,0.00023544,-4.1342e-06,0.012723,-0.0038024,0.0020257,0.0075,-0.00087266,-0.025323,-0.0061703,0.19052,0.02629,-0.21344
3178,1,0,0,0,-0.00019181,0.00023431,0.00015029,-0.0091938,-0.0009472,0.013374,0.0075,-0.0023873,0.00048235,-0.0041565,0.19877,0.021361,-0.20193
3010,1,0,0,0,-6.3984e-05,0.00012152,0.00012169,0.028862,-0.0063081,0.0080421,0.0075,-0.017657,-0.028279,-0.0051729,0.21292,0.020577,-0.21383
3171,1,0,0,0,-0.00016618,-0.00012137,0.00031523,-0.010356,-0.021976,-0.0022282,0.0075,0.0036884,-0.013406,-0.022067,0.22586,0.016499,-0.20743
2107,1,0,0,0,-8.3653e-05,6.1179e-05,0.00022785,-0.024064,0.0072724,0.023182,0.0075,-0.027021,-0.00031553,-0.022174,0.23965,0.026697,-0.21333
1813,1,0,0,0,0.00011263,0.00021613,9.4838e-05,-0.01326,0.0062965,0.00020818,0.0075,-0.052643,-0.0096268,-0.030314,0.24983,0.015955,-0.21089
1921,1,0,0,0,1.8217e-05,2.065e-05,0.00010536,0.013893,0.01513,-0.0041582,0.0075,-0.0067198,0.022437,-0.036236,0.26428,0.025318,-0.20437
2201,1,0,0,0,-8.4694e-07,-4.7405e-05,3.2289e-05,-0.013113,0.0057442,-0.010987,0.0075,0.016708,-0.0097868,-0.0095137,0.28344,0.013811,-0.20182
2016,1,0,0,0,5.9941e-05,8.599e-05,9.4076e-05,0.015259,-0.0077263,0.0061077,0.0075,0.0048059,0.006856,0.00037357,0.277,0.022766,-0.21198
2268,1,0,0,0,0.00026218,-0.00042995,-0.00056376,0.00034394,0.0015423,0.00077848,0.0075,0.033516,-0.10488,0.081537,0.29119,0.026047,-0.20573
2933,1,0,0,0,-3.1967e-05,5.2548e-05,-0.00013761,-0.027683,-0.015554,0.021587,0.0075,-0.018719,0.0088526,0.00028836,0.3088,0.016169,-0.21066
2612,1,0,0,0,-1.1607e-05,2.8501e-05,-3.6209e-05,0.034404,0.0012121,-0.0052772,0.0075,0.037505,-0.019241,-0.0098763,0.30509,0.02582,-0.1998
2970,1,0,0,0,-6.4229e-05,2.339e-05,-0.00018404,0.0032688,0.0068634,-0.025586,0.0075,0.017714,-0.022401,0.016266,0.32782,0.020155,-0.20362
2800,1,0,0,0,8.4477e-05,6.9311e-05,-0.00014747,0.0012322,-0.021077,0.0055242,0.0075,-0.010438,-0.015133,-0.0094635,0.34225,0.016065,-0.20275
2343,1,0,0,0,8.1889e-05,-1.7076e-05,-5.9793e-05,0.010324,-0.011953,-0.010624,0.0075,0.00052921,-0.0023343,0.0035053,0.3525,0.026904,-0.20124
670,1,0,0,0,6.0579e-05,5.3708e-05,-0.00013668,0.0065737,0.0026509,-0.0023213,0.0075,-0.0066638,0.01445,0.002667,0.14727,0.03035,-0.20973
933,1,0,0,0,5.2427e-06,0.00025529,-0.00017954,-0.00056298,0.00014282,0.00028194,0.0075,-0.006138,-0.011852,0.02361,0.15817,0.034949,-0.20052
1733,1,0,0,0,2.2029e-05,0.00029421,-0.00013946,0.00066445,-0.0035161,0.00042301,0.0075,-0.0025873,-0.00046142,-0.0081014,0.16844,0.039759,-0.21034
3122,1,0,0,0,-0.00011849,0.00011243,2.9531e-05,-0.00025926,0.01143,-0.00794,0.0075,-0.0017133,-0.0086572,-0.0035064,0.18314,0.041895,-0.21333
2327,1,0,0,0,-0.0001294,0.00011323,2.6302e-05,-0.0024932,0.0025736,-0.00071162,0.0075,0.0033121,0.0031261,0.0099803,0.1854,0.033324,-0.20123
3202,1,0,0,0,-0.00019543,0.0002897,8.2225e-05,-0.022985,0.0099652,-0.0090364,0.0075,-0.00016093,0.0082861,0.0097535,0.21227,0.027773,-0.20069
2359,1,0,0,0,-9.5655e-06,0.00012939,0.00024214,0.017167,0.0052055,-0.0035294,0.0075,0.01709,0.00033992,-0.0048131,0.23889,0.032563,-0.19955
3144,1,0,0,0,-3.8952e-05,2.58e-05,0.00016996,0.014537,-0.0036261,-0.01272,0.0075,0.024553,0.013165,0.017558,0.25086,0.035344,-0.20839
2530,1,0,0,0,-0.00046206,-0.00022576,0.0002761,-0.010285,-0.033206,-0.014584,0.0075,0.031534,-0.010796,0.089919,0.26739,0.041055,-0.20018
3016,1,0,0,0,-0.00082926,-0.0015557,-0.0007144,0.0010033,-0.00033333,-0.00090158,0.0075,0.25927,-0.21409,0.15525,0.28057,0.036595,-0.20671
2092,1,0,0,0,-0.00010758,3.5388e-05,0.00011315,0.014771,-0.043951,-0.002117,0.0075,-0.017159,-0.00067477,-0.020283,0.30945,0.04189,-0.2114
2299,1,0,0,0,9.3423e-06,0.00018164,9.1305e-05,-0.030978,0.024854,0.023591,0.0075,0.041064,0.028217,-0.034481,0.31674,0.028849,-0.20875
2391,1,0,0,0,0.00024898,-9.1629e-05,-8.4163e-05,0.025118,-0.0064552,-0.045036,0.0075,0.048393,0.049355,0.034349,0.32912,0.035304,-0.20329
3055,1,0,0,0,-0.00010721,-0.000198,-7.2369e-06,0.0040617,-0.0082548,-0.0018998,0.0075,0.014514,-0.025152,0.010171,0.34204,0.039459,-0.21198
1897,1,0,0,0,0.00014578,-3.1505e-05,2.5749e-05,0.0076098,-0.0041738,0.028452,0.0075,0.0085197,0.021496,-0.0070939,0.35166,0.04178,-0.19955
1584,1,0,0,0,7.9465e-05,5.555e-06,-0.00015684,0.0021297,0.00019274,0.0012201,0.0075,-0.0013029,0.01306,-0.0071479,0.14813,0.055906,-0.20906
587,1,0,0,0,-3.7596e-05,0.00030405,1.9546e-05,-0.0020704,-0.00049622,0.0033811,0.0075,-0.0068434,-0.01551,-0.0085379,0.16442,0.05401,-0.21274
2269,1,0,0,0,-8.3247e-05,1.2545e-06,0.00010558,-0.005651,0.0016592,-0.0049625,0.0075,0.02846,0.0099685,-0.0043049,0.19603,0.047613,-0.20821
2895,1,0,0,0,7.8507e-05,-7.3479e-05,6.7777e-05,0.0032863,-0.0024104,0.0039297,0.0075,0.026494,-0.0053289,0.013396,0.21132,0.043534,-0.20166
1858,1,0,0,0,1.7353e-05,-1.4175e-07,0.00012314,0.0098284,-0.0040863,0.0065689,0.0075,-0.012309,0.012829,-0.0057264,0.21711,0.054531,-0.21007
2133,1,0,0,0,5.1507e-06,0.00015054,0.00023716,0.0028042,-0.0099563,0.0035705,0.0075,-0.0032693,-0.021888,0.020251,0.22633,0.051132,-0.19874
3041,1,0,0,0,2.6155e-05,0.0001483,0.0002532,0.0073699,0.01499,0.0074751,0.0075,-0.011552,0.022736,-0.014359,0.23934,0.046638,-0.20471
2666,1,0,0,0,-0.00019034,7.2263e-05,0.00027676,0.0022735,0.0012245,0.0080727,0.0075,0.0072839,0.041484,-0.0028216,0.25452,0.049824,-0.20974
2945,1,0,0,0,-0.00013725,-2.2219e-05,6.0779e-05,0.0087435,-0.013408,0.021121,0.0075,-0.029678,-0.016481,-0.007864,0.26921,0.052867,-0.20987
3277,1,0,0,0,-0.00011651,9.6445e-05,-2.9038e-05,0.048899,-0.0051523,0.014706,0.0075,-0.010297,0.019971,0.01582,0.28326,0.056197,-0.20585
2286,1,0,0,0,0.00036588,0.00043622,-0.00036439,0.00109,0.0021244,-0.0018408,0.0075,-0.21496,-0.23669,-0.38639,0.29564,0.047458,-0.21372
2827,1,0,0,0,0.00023488,2.2018e-05,-0.00029409,-0.016388,0.004731,0.020233,0.0075,0.18274,-0.19764,0.14893,0.29059,0.045146,-0.19885
2291,1,0,0,0,0.00013599,0.00049734,-0.0001952,0.010727,-0.0085438,-0.015128,0.0075,-0.067127,0.031383,-0.0028295,0.30385,0.052261,-0.20212
1889,1,0,0,0,1.6904e-05,-0.0001235,6.418e-05,0.0093375,0.029142,0.0024995,0.0075,0.0020659,0.0018783,-0.0086211,0.32267,0.048043,-0.20789
3026,1,0,0,0,2.0352e-05,-1.0724e-05,5.6256e-05,-0.036834,-0.058029,0.016556,0.0075,-0.0016673,0.0078908,0.0028235,0.3525,0.053829,-0.20844
338,1,0,0,0,-0.00057918,-0.0010464,0.00075716,0.00077341,0.0037451,0.0010863,0.0075,0.056438,-0.065076,0.020188,0.17521,0.071446,-0.19961
164,1,0,0,0,5.5314e-05,-0.00015252,0.00023434,0.0004533,0.002786,-0.0014928,0.0075,0.079326,0.02868,0.081174,0.18413,0.061343,-0.2062
3227,1,0,0,0,2.7726e-05,-0.0001202,0.00042461,0.011446,-0.0063523,-0.0066351,0.0075,-0.0098081,0.011192,-0.064539,0.19425,0.072254,-0.20437
2885,1,0,0,0,-7.9248e-05,-0.00021109,0.00027504,-0.00089314,-0.011656,0.0036815,0.0075,0.019748,0.0067006,0.0422,0.20699,0.064356,-0.20496
2866,1,0,0,0,-0.00010743,4.0025e-06,0.00026008,-0.002349,0.0071526,0.0057882,0.0075,0.00065376,0.0070684,-0.0073955,0.22039,0.0695,-0.20062
2198,1,0,0,0,-0.00049157,-0.00033241,3.4391e-05,-0.0092963,-0.0031379,-0.016965,0.0075,-0.18214,0.10127,0.11934,0.23079,0.066026,-0.21086
1922,1,0,0,0,-3.9812e-05,5.1288e-05,0.00013234,-0.026728,0.029398,0.0061531,0.0075,0.011864,0.010998,-0.0049152,0.24925,0.06283,-0.20245
1825,1,0,0,0,-0.00011025,0.0001286,0.00016139,0.024058,-0.0013966,-0.027232,0.0075,0.0020742,-0.0035456,0.0091919,0.24614,0.072266,-0.21368
2541,1,0,0,0,3.8535e-05,-2.2226e-06,-6.3935e-06,-0.030586,-0.0095482,0.0063282,0.0075,0.015693,-0.0032332,-0.03079,0.27133,0.065803,-0.20258
2178,1,0,0,0,-0.00011195,8.451e-05,-0.0002204,-0.0068744,-0.046097,-0.019138,0.0075,-0.012942,0.013658,-0.031737,0.28316,0.070439,-0.21055
3224,1,0,0,0,-5.5323e-05,-0.00010158,-0.00040598,0.014485,0.012297,0.0036572,0.0075,0.020066,0.019028,0.0076561,0.29507,0.065421,-0.20296
2623,1,0,0,0,-0.00010246,0.0001466,-0.00051145,0.01448,0.013265,0.027793,0.0075,-6.6986e-06,-0.0034493,0.023986,0.30475,0.061655,-0.21378
2281,1,0,0,0,1.2674e-05,-0.00017166,-1.3336e-05,-0.0078769,-0.00021239,0.025235,0.0075,-0.023307,0.033987,0.010497,0.31915,0.062617,-0.20754
2042,1,0,0,0,-0.00029856,5.6e-05,-0.0002142,-0.01297,0.013304,-0.018109,0.0075,0.018258,-0.0036417,0.037948,0.33027,0.071914,-0.21141
3067,1,0,0,0,0.00010689,-0.00029239,5.7044e-05,0.010675,-0.0054173,0.00081929,0.0075,0.010644,0.0069135,-0.031805,0.33689,0.058649,-0.20516
3200,1,0,0,0,-0.00021539,0.00014438,-0.00023115,0.0029708,0.010003,0.00050474,0.0075,-0.041254,-0.013785,0.032294,0.34668,0.070064,-0.20689
1578,1,0,0,0,0.00026245,-0.00084901,0.00058064,-0.0030944,-0.0031165,-3.85e-05,0.0075,-0.036255,-0.050305,-0.049119,0.17112,0.077536,-0.21269
3020,1,0,0,0,0.00025416,-0.0002734,0.00023631,-0.013031,-0.014885,-0.0081325,0.0075,-0.020538,0.027203,0.013022,0.19423,0.085169,-0.21199
2139,1,0,0,0,-5.1096e-05,-6.0592e-05,-7.4787e-06,-0.0077939,0.0051936,-0.00010061,0.0075,0.0033014,-0.015802,0.014453,0.20652,0.08193,-0.20319
2010,1,0,0,0,1.5706e-05,-0.00010138,0.00013873,-0.0032322,0.0081346,0.00024087,0.0075,-0.019593,-0.023066,0.0046605,0.2196,0.079903,-0.2114
2539,1,0,0,0,-7.9504e-05,5.8379e-05,0.0001911,-0.0058156,0.0073703,-0.0063406,0.0075,-0.021264,0.019428,0.030668,0.23797,0.076388,-0.2018
2432,1,0,0,0,-0.00021399,0.00012592,7.509e-05,-0.018278,-0.019984,0.001371,0.0075,0.014934,-0.0012071,-0.0094141,0.24876,0.08587,-0.20612
1849,1,0,0,0,-1.1874e-05,8.3059e-05,0.00019933,0.0073272,-0.0084182,0.010932,0.0075,-0.0014317,-0.010974,0.002983,0.25857,0.074275,-0.20512
2799,1,0,0,0,-6.3477e-06,0.00011711,7.2944e-05,-0.005839,0.023815,0.0059809,0.0075,-0.01797,0.019277,0.0035908,0.26357,0.087734,-0.20078
3336,1,0,0,0,-0.00012822,6.6904e-05,-0.00018515,-0.0067236,0.010601,0.016928,0.0075,0.0029789,-0.013671,0.013918,0.27758,0.082938,-0.20441
2689,1,0,0,0,-9.7055e-05,4.1057e-05,-0.00021799,-0.021882,0.023074,-0.0058132,0.0075,0.0097114,-0.024391,0.017852,0.29497,0.079468,-0.20855
2890,1,0,0,0,-0.00010921,0.00013094,-0.00010059,0.0024903,0.0062266,-0.0032017,0.0075,0.052605,-0.0093039,-0.018955,0.30911,0.075901,-0.21205
3318,1,0,0,0,0.00019779,5.7769e-06,-0.00011389,-0.0059919,-0.0016392,-0.018074,0.0075,0.024408,-0.017255,-0.01667,0.30954,0.087417,-0.20236
2055,1,0,0,0,1.5307e-05,-0.00012112,-1.051e-05,-0.015801,-0.0082096,-0.0030195,0.0075,0.00098272,0.023596,-0.029562,0.32129,0.084553,-0.21329
2329,1,0,0,0,0.00014754,-0.00011763,-0.00016047,0.01081,-0.040372,-0.012728,0.0075,-0.029205,-0.0010984,-0.01319,0.32912,0.087057,-0.20076
2891,1,0,0,0,5.404e-05,-0.00010455,-0.00011578,0.0015433,0.010872,0.024626,0.0075,0.0054487,-0.013719,-0.0032398,0.31905,0.075945,-0.20066
2768,1,0,0,0,-8.1726e-05,-3.8052e-05,-0.00029728,-0.0050752,0.0056186,0.0083666,0.0075,-0.055592,0.024607,-0.035806,0.34038,0.082987,-0.21185
2767,1,0,0,0,7.9412e-05,-0.00010511,-3.4616e-05,0.0086114,0.0088573,-0.0015235,0.0075,-0.012335,-0.00083762,0.011305,0.3525,0.082216,-0.20029
83,1,0,0,0,-3.5749e-05,-8.3569e-05,-0.00011254,0.0017065,-0.0032997,0.0014037,0.0075,0.010273,0.037336,-0.024373,0.1546,0.0908,-0.21235
91,1,0,0,0,0.00033089,-0.00069399,-0.00027304,0.013533,0.021598,-0.0047566,0.0075,-0.058968,-0.038059,-0.072393,0.16777,0.097964,-0.21215
3205,1,0,0,0,0.00019567,-0.00073241,0.00034542,-0.016741,-0.0084349,-0.0012749,0.0075,-0.037851,0.0046179,0.051731,0.17995,0.089411,-0.21026
2981,1,0,0,0,-0.00017171,-0.00023745,0.00021283,0.015043,0.010789,0.0061427,0.0075,-0.01425,0.016364,0.035764,0.19633,0.099705,-0.20523
2848,1,0,0,0,-0.00011749,-4.6102e-06,8.9051e-05,-0.012957,-0.013695,0.011759,0.0075,0.0097144,0.0043076,0.0019113,0.20931,0.094594,-0.21073
1978,1,0,0,0,-0.00013856,-1.8709e-05,0.0001577,0.017003,-0.0078284,-0.0089878,0.0075,-0.0069495,-0.013316,4.8526e-05,0.21656,0.099,-0.19837
3338,1,0,0,0,-0.00013237,7.0988e-05,7.9293e-05,-0.01791,0.020077,-0.044563,0.0075,-0.015778,0.00041422,0.0088445,0.22422,0.096167,-0.21103
1891,1,0,0,0,-0.00018431,6.0735e-05,0.00014605,0.005285,0.013758,0.012957,0.0075,0.012698,-0.010798,-0.014099,0.23527,0.091133,-0.20223
3238,1,0,0,0,-0.00012993,1.4432e-05,0.00014223,-0.019167,-0.013282,-0.0010776,0.0075,-0.014576,0.0034152,0.0090972,0.24234,0.10165,-0.21024
2534,1,0,0,0,-0.00010889,0.00011288,0.00013134,0.023491,0.019087,-0.025876,0.0075,-0.00074207,0.0015709,0.0076273,0.25688,0.098059,-0.20936
2131,1,0,0,0,-0.00016573,0.00041463,-1.7045e-05,-0.0094599,0.00075811,0.0015501,0.0075,-0.044958,0.00058975,0.016078,0.26772,0.10243,-0.19997
2600,1,0,0,0,-0.00018937,0.00013177,-4.1446e-05,-0.00611,-0.03981,0.011528,0.0075,0.017818,0.018326,-0.0062063,0.27033,0.092681,-0.21322
2318,1,0,0,0,-0.00018016,0.00030955,-0.00037326,-0.0042014,-0.0049642,-0.011418,0.0075,-0.043344,-0.037715,-0.0089045,0.28517,0.094133,-0.2115
2512,1,0,0,0,0.00011796,-2.8135e-05,-0.00020408,-0.024498,0.038587,0.0080363,0.0075,0.053037,0.0047135,0.00043242,0.30188,0.096468,-0.21154
2593,1,0,0,0,5.7368e-05,2.4643e-05,-0.00019306,0.010765,-0.0010949,0.020928,0.0075,-0.029974,0.0054156,0.034652,0.30921,0.10219,-0.19977
2394,1,0,0,0,-0.00026805,-0.00013814,-0.00011886,-0.0023474,0.0031899,-0.001733,0.0075,-0.02035,-0.016664,0.022022,0.32362,0.10068,-0.20375
2149,1,0,0,0,7.2312e-05,-0.00021255,-0.00017667,-0.0052135,0.042898,-0.025735,0.0075,-0.0014873,-0.013596,0.0045787,0.34265,0.093523,-0.20068
2020,1,0,0,0,7.5348e-05,-0.00010415,-6.4737e-05,-0.019059,0.023353,-0.038069,0.0075,0.011451,0.00026574,0.0058702,0.3525,0.091816,-0.21186
1053,1,0,0,0,-0.0004266,-2.8217e-05,0.00020828,-0.0008388,0.0013169,-1.2495e-05,0.0075,-0.010913,-0.029001,0.021763,0.15173,0.11719,-0.21002
1267,1,0,0,0,-1.5906e-05,-0.0008729,1.3953e-05,-0.00036638,-0.00033313,0.00057025,0.0075,0.075905,-0.039168,0.038498,0.1737,0.10395,-0.19974
2566,1,0,0,0,-0.00017549,-0.00071213,-0.00017625,0.024792,-0.0018975,0.030357,0.0075,-0.046711,-0.05484,0.0074337,0.18329,0.10399,-0.21128
2462,1,0,0,0,-0.00039465,-0.00061616,0.00029245,-0.0011282,0.010938,0.021843,0.0075,-0.18978,0.0039225,-0.019704,0.19362,0.11451,-0.2085
2217,1,0,0,0,-0.00029094,-1.1937e-05,0.00014515,0.0023028,-0.00099517,-0.002076,0.0075,0.0080855,0.0089282,0.01265,0.2067,0.11557,-0.20123
1866,1,0,0,0,-0.00032061,4.2751e-05,8.5048e-05,0.00064345,0.0010988,0.00074247,0.0075,-0.0083324,0.00085221,0.001919,0.21506,0.1111,-0.21285
