"Points:0","Points:1","Points:2"
0.077763,0.10415,-0.06691
0.077834,0.10415,-0.063783
0.038774,0.025724,-0.04916
0.03584,0.02573,-0.051087
0.038581,0.005,-0.080147
0.035884,0.13727,-0.054157
0.039863,0.13755,-0.053687
0.047858,0.11,-0.080357
0.025419,0.014906,-0.14832
0.027456,0.13453,-0.16121
0.025694,0.13121,-0.16017
0.024009,0.1346,-0.15917
0.035905,0.071546,-0.080086
0.037613,0.074504,-0.080125
0.075705,0.005,-0.065172
0.071928,0.020283,-0.046419
0.067671,0.10053,-0.17333
0.068815,0.097419,-0.17408
0.070113,0.10042,-0.17485
0.065744,0.058152,-0.046254
0.06887,0.058155,-0.046324
0.067308,0.060858,-0.046289
0.046197,0.034908,-0.1723
0.053055,0.1377,-0.080726
0.058142,0.034643,-0.1676
0.056506,0.031352,-0.16664
0.032525,0.062426,-0.16421
0.030237,0.005,-0.13618
0.036865,0.057675,-0.15507
0.038501,0.060966,-0.15603
-3.3541e-05,0.005,-0.12476
0.0039048,0.005,-0.125
0.046019,0.1327,-0.057285
0.048064,0.1327,-0.061008
0.069907,0.01563,-0.18447
0.069725,0.013619,-0.18524
0.069598,0.015663,-0.18612
-0.0088423,0.038938,-0.098447
-0.0093065,0.041653,-0.099948
-0.0014879,0.1327,-0.08497
-0.0051131,0.1327,-0.085707
-0.0017728,0.1327,-0.088042
0.069744,0.087404,-0.18518
0.069872,0.089632,-0.18444
0.070082,0.087088,-0.18356
-0.0026759,0.087818,-0.13049
-0.0014731,0.090508,-0.13152
0.037652,0.086504,-0.16725
0.04107,0.086504,-0.16927
-0.0025846,0.11495,-0.13042
-0.0047183,0.11495,-0.12813
-0.010149,0.0688,-0.10296
-0.010693,0.0688,-0.10603
-0.010573,0.071515,-0.10447
0.016559,0.096597,-0.063861
0.013593,0.096597,-0.065825
0.015076,0.093516,-0.064843
0.078058,0.025466,-0.049469
0.049935,0.1327,-0.080404
0.05386,0.1327,-0.08341
0.05372,0.1327,-0.08049
-0.01081,0.0091257,-0.11227
-0.010989,0.0065542,-0.11077
0.069554,5.8502e-05,-0.1123
0.070256,0.00027514,-0.11545
0.07191,0.00035402,-0.11224
0.07788,0.095166,-0.047503
0.077654,0.079761,-0.071603
0.061518,0.033087,-0.080667
0.059811,0.030129,-0.080628
0.058414,0.1377,-0.072273
0.062653,0.1377,-0.072331
0.068259,0.092181,-0.080821
0.070299,0.095131,-0.080863
0.071084,0.092015,-0.080882
0.027386,0.080406,-0.079893
0.025606,0.077478,-0.079852
0.023868,0.080435,-0.079813
0.047906,0.024589,-0.17332
0.051324,0.024589,-0.17534
0.044118,0.036663,-0.045899
0.044218,0.040924,-0.045872
0.04977,0.005,-0.079152
0.049935,0.005,-0.080404
0.05372,0.005,-0.08049
0.032004,0.12675,-0.1522
0.028706,0.12676,-0.15026
0.030288,0.1235,-0.15119
0.038249,-1.5512e-09,-0.14345
0.036283,-5.5387e-10,-0.13986
0.034171,5.6282e-09,-0.14332
0.076027,0.10386,-0.046708
0.073624,0.10422,-0.046413
0.029107,0.11058,-0.16219
0.0062887,0.1377,-0.13494
0.02868,0.10045,-0.15024
0.012017,0.083064,-0.15207
0.010309,0.079625,-0.15106
0.0085981,0.083064,-0.15005
0.018302,0.1377,-0.12176
0.016339,0.1377,-0.11817
0.029907,0.031892,-0.05502
0.026941,0.031892,-0.056984
0.01886,0.067547,-0.14446
0.038567,1.2767e-10,-0.1293
-0.01091,0.13626,-0.13623
-0.0084786,0.13619,-0.13869
0.030557,0.005,-0.12203
-0.01094,0.019936,-0.10915
0.054343,0.1327,-0.078746
0.04977,0.1327,-0.079152
0.070074,0.11681,-0.18358
0.070053,0.1192,-0.18184
0.075588,7.9837e-05,-0.065266
0.077769,-0.00013559,-0.06234
-0.0064115,0.060656,-0.12549
-0.0080268,0.060656,-0.12281
0.049499,0.13651,-0.17402
0.037219,2.1351e-08,-0.071686
0.039233,1.7414e-09,-0.075706
-0.002674,0.12038,-0.13049
-0.0036553,0.11767,-0.12928
-0.0079191,0.055227,-0.12276
-0.0092429,0.055227,-0.11992
0.074955,0.067742,-0.080895
0.072712,0.068673,-0.080933
0.018042,0.11817,-0.062878
0.015076,0.11817,-0.064843
0.077093,0.13518,-0.079223
0.076817,0.1372,-0.077479
0.018612,0.1327,-0.14238
0.0033461,0.056695,-0.13531
0.0011076,0.05779,-0.13368
0.0017281,0.059622,-0.073684
0.077412,0.11761,-0.077995
0.077435,0.074124,-0.078103
0.044443,0.039004,-0.08028
0.042735,0.036046,-0.080241
0.041028,0.039004,-0.080202
0.054661,0.12772,-0.080511
0.053002,0.12482,-0.080474
0.051245,0.12773,-0.080434
0.023912,0.050855,-0.079814
0.025603,0.053793,-0.079852
0.027356,0.050835,-0.079892
0.070065,0.016878,-0.17498
0.070034,0.013082,-0.17475
0.069574,0.1337,-0.18609
0.029625,0.0047787,-0.16217
0.032731,0.0046146,-0.16422
0.03515,0.00845,-0.15405
0.062007,1.4922e-05,-0.1654
0.068866,0.12312,-0.046324
0.060637,0.13769,-0.14749
0.064773,0.13773,-0.14759
0.017144,0.024589,-0.15511
0.018853,0.028029,-0.15612
0.04144,0.0015492,-0.16903
0.042585,0.0027527,-0.1698
0.043037,0.00035773,-0.17008
0.048322,0.10703,-0.16182
0.051596,0.10703,-0.16374
0.049959,0.11032,-0.16278
0.070409,0.082521,-0.046367
0.067308,0.082515,-0.046289
0.00056656,0.038472,-0.14529
0.010613,0.1377,-0.10034
0.0076603,0.034973,-0.069755
0.025407,0.041223,-0.14831
0.071689,0.13332,-0.11652
0.031312,-2.0964e-09,-0.0867
0.029307,2.0046e-08,-0.083085
0.027268,-6.2504e-10,-0.086562
0.035281,0.005,-0.093826
0.033331,0.005,-0.090234
0.0030415,0.0065522,-0.084305
0.0045514,0.005,-0.083405
0.059946,0.13297,-0.18006
0.070039,0.03512,-0.17637
0.013236,0.009261,-0.080363
0.016252,0.0092615,-0.079929
0.014623,0.0064904,-0.080056
0.064357,2.0773e-05,-0.17487
0.061775,1.7361e-05,-0.17201
0.060365,-2.2835e-05,-0.1752
-0.010086,0.1306,-0.11689
-0.0092903,0.13109,-0.11969
-0.0018711,0.10409,-0.08812
-0.00065222,0.10138,-0.087128
0.074991,0.016755,-0.080915
0.074155,0.014506,-0.080942
0.042838,0.10281,-0.046704
0.0074857,0.13773,-0.078713
0.009612,0.13763,-0.075074
0.067572,0.13295,-0.16889
0.070203,0.13324,-0.16667
-0.0074125,0.082374,-0.09566
-0.0058947,0.082374,-0.09292
0.042779,0.053866,-0.046738
0.07721,0.014732,-0.079906
0.0010097,0.1327,-0.089311
0.0027201,0.1327,-0.093067
0.010775,-1.0545e-09,-0.093261
0.012736,1.5397e-11,-0.096852
0.014859,8.2869e-11,-0.093362
0.077863,0.069412,-0.047772
0.078132,0.068927,-0.049786
0.028391,0.010356,-0.056024
0.031392,0.010336,-0.054035
0.029918,0.013388,-0.055012
0.031518,0.13724,-0.05443
0.033185,0.13491,-0.053121
0.034549,0.13705,-0.052184
0.021133,0.11021,-0.079763
0.035837,0.075029,-0.051088
0.034356,0.071947,-0.052074
0.064911,0.050839,-0.080744
0.066691,0.053793,-0.080784
0.068389,0.050852,-0.080823
0.020843,0.0060895,-0.14563
0.023512,0.005,-0.1472
-0.019758,0.0044848,-0.10121
0.070145,0.0022987,-0.1724
0.012018,0.12434,-0.15207
0.010308,0.1209,-0.15106
0.0086023,0.12434,-0.15005
0.024527,0.005,-0.064097
0.026742,0.005,-0.067879
0.046061,0.0070109,-0.045864
0.048653,0.0068735,-0.045862
-0.0058228,0.005,-0.12105
0.049537,0.12987,-0.16253
0.046473,0.12997,-0.16073
0.047184,0.058019,-0.045913
0.064919,0.04521,-0.18337
0.067668,0.045205,-0.18482
0.059799,0.1377,-0.09438
0.063841,0.13768,-0.094475
0.061761,0.13771,-0.097972
0.068794,0.057917,-0.17406
0.067676,0.054511,-0.17343
0.02685,0.005,-0.14917
0.030103,0.005,-0.1493
0.016821,0.005,-0.096945
0.012736,0.005,-0.096852
0.069201,0.1327,-0.047666
0.070595,0.1327,-0.046364
0.070155,0.012916,-0.1779
0.070139,0.013021,-0.18054
-0.0028844,0.030794,-0.089317
-0.0049353,0.030794,-0.09168
-0.0040092,0.033509,-0.090414
0.060951,6.7977e-06,-0.053871
0.058922,3.779e-05,-0.049846
0.056711,-2.7447e-06,-0.053819
-0.01069,0.095947,-0.10603
-0.010197,0.095947,-0.10294
-0.010575,0.093233,-0.10447
0.056054,0.13771,-0.16806
0.010227,0.11766,-0.08115
-0.0042535,0.10275,-0.077646
0.039662,0.13768,-0.1599
0.035143,0.13772,-0.15985
0.010218,0.057941,-0.081128
0.013287,0.057921,-0.080412
0.011692,0.055232,-0.080598
0.041684,0.081045,-0.04732
0.042751,0.078191,-0.046745
0.077834,0.039126,-0.063783
0.077869,0.041836,-0.062219
-2.7436e-05,0.1327,-0.11781
0.0019748,0.1327,-0.12137
-0.0014479,0.019936,-0.13154
0.043584,-6.5142e-12,-0.086953
0.077593,0.096032,-0.074722
0.077567,0.093328,-0.076349
0.059869,0.12434,-0.1804
0.058161,0.1209,-0.17939
0.05645,0.12434,-0.17837
0.042735,0.018296,-0.080241
0.046151,0.018297,-0.080318
0.073465,0.13768,-0.054341
0.071558,0.13773,-0.057901
0.069368,0.13768,-0.054113
0.042735,0.095212,-0.080241
0.041028,0.092254,-0.080202
0.051519,0.005,-0.045931
0.054456,0.0028079,-0.046126
0.0016102,0.11062,-0.14591
0.059811,0.089296,-0.080628
0.058103,0.086337,-0.08059
0.037389,0.005,-0.064444
0.059495,0.047325,-0.046112
0.06262,0.047325,-0.046183
0.061057,0.050032,-0.046148
0.075043,0.005,-0.080974
0.076514,0.0038913,-0.080938
0.07502,0.0032333,-0.081046
0.0012372,0.005,-0.085516
0.001175,0.005,-0.08205
0.0075145,0.12343,-0.13777
0.0047218,0.12326,-0.13611
0.05637,0.10688,-0.046041
0.05325,0.10688,-0.04597
0.054806,0.10417,-0.046006
0.054742,0.065866,-0.17736
0.051324,0.065866,-0.17534
0.067415,0.13758,-0.12291
0.065389,0.13773,-0.11932
0.056506,0.064256,-0.16664
0.059781,0.064257,-0.16857
0.037652,0.079625,-0.16725
0.039361,0.083064,-0.16826
0.03268,0.1377,-0.11854
0.034642,0.1377,-0.12213
0.068629,0.0048073,-0.14031
0.043412,0.077418,-0.15892
0.040138,0.077418,-0.15699
0.022547,1.2409e-10,-0.11477
0.02451,1.3085e-10,-0.11836
0.026633,1.2481e-10,-0.11487
0.018042,0.1327,-0.062878
0.018211,0.1327,-0.067399
-0.010043,0.033509,-0.11689
-0.010748,0.033509,-0.11384
0.023442,0.1327,-0.079803
0.024023,0.1327,-0.078229
0.070078,0.079599,-0.17689
0.070113,0.080588,-0.17486
0.029107,0.11746,-0.16219
0.027398,0.11402,-0.16118
-0.0096292,0.079659,-0.1184
0.0051727,0.00082102,-0.071742
-0.0071813,0.095947,-0.12413
-0.0080224,0.093233,-0.12281
-0.0048936,0.052512,-0.09171
0.03139,0.096597,-0.054037
0.077414,0.025702,-0.077909
0.057349,0.1327,-0.11202
0.061453,0.1327,-0.11212
-0.00037235,0.017232,-0.13264
0.0010142,0.019934,-0.13365
0.01211,0.050379,-0.066808
0.013593,0.05346,-0.065825
0.077908,0.13109,-0.060502
0.07787,0.12839,-0.062195
0.043134,0.1327,-0.10816
0.045096,0.1327,-0.11174
0.047219,0.1327,-0.10825
0.078053,0.087888,-0.054398
0.078013,0.085181,-0.055962
0.064946,0.015349,-0.080745
0.066658,0.018274,-0.080784
0.068364,0.015352,-0.080822
0.078001,0.0023197,-0.054072
0.077887,0.0027791,-0.057261
0.044515,0.12757,-0.080281
0.041028,0.050837,-0.080202
0.033397,0.0049738,-0.15609
0.009062,0.10701,-0.13869
0.0058889,0.10697,-0.13681
0.0072978,0.10377,-0.13765
0.034321,2.5633e-10,-0.13628
0.057933,0.115,-0.046077
0.061057,0.115,-0.046148
0.054586,0.1377,-0.14382
0.058665,0.1377,-0.14391
0.05655,0.1377,-0.1474
0.017223,0.097161,-0.14349
0.01886,0.10045,-0.14446
0.06262,0.074394,-0.046183
0.035943,0.041788,-0.16623
0.035124,0.1377,-0.1009
0.03734,0.010401,-0.050092
0.013949,0.051095,-0.14156
0.012315,0.047803,-0.1406
0.0165,1.1779e-10,-0.1111
0.020585,1.1825e-10,-0.11119
0.054742,0.01771,-0.17736
0.053033,0.014271,-0.17635
-0.014196,0.13635,-0.087489
-0.015637,0.13448,-0.089722
-0.01618,0.1377,-0.090631
0.049021,0.005,-0.11891
0.047059,0.005,-0.11533
0.018585,0.042557,-0.079764
0.016431,0.041768,-0.079936
0.017834,0.044345,-0.079742
0.0060548,0.13288,-0.14424
0.0020389,0.13279,-0.14364
0.070128,0.12894,-0.17918
0.04366,2.5096e-07,-0.068242
0.041622,-8.0504e-07,-0.064533
0.039422,-1.7172e-07,-0.068154
0.007279,0.019936,-0.082199
0.0044974,0.019936,-0.083613
0.005808,0.02265,-0.082743
0.004578,0.1348,-0.14743
0.015651,0.00035268,-0.15383
0.018812,2.3797e-05,-0.15565
0.018514,0.00016131,-0.15212
0.0036234,0.12046,-0.13549
0.0028051,0.11836,-0.13491
0.0033522,0.11638,-0.13531
-0.010809,0.07423,-0.11227
-0.01043,0.07423,-0.11537
0.075825,0.12991,-0.08086
0.077122,0.12858,-0.080676
0.040162,0.11507,-0.048246
0.060518,0.1377,-0.075882
0.058293,0.1377,-0.07932
0.056291,0.1377,-0.075661
0.060776,0.13269,-0.14044
0.058838,0.1327,-0.13683
-0.0029232,0.079659,-0.089283
0.0091434,0.038054,-0.068773
0.01211,0.038054,-0.066808
0.077834,0.022871,-0.063783
0.077905,0.022871,-0.060656
0.0165,0.1327,-0.1111
0.012415,0.1327,-0.111
0.077501,0.068917,-0.077781
0.077317,0.066447,-0.079202
0.0772,0.069292,-0.079806
0.006345,0.0021755,-0.070982
0.0083649,0.00027045,-0.069687
0.0076823,0.0037116,-0.069944
0.021938,0.11888,-0.079779
0.023937,0.12181,-0.079814
0.025457,0.065785,-0.057967
0.028424,0.065785,-0.056002
0.026941,0.068866,-0.056984
0.072638,0.064912,-0.080928
0.072751,0.060777,-0.08093
0.070937,0.062698,-0.080876
0.072437,0.0021149,-0.083966
0.072815,0.0027328,-0.081506
0.072609,0.00025547,-0.081107
-0.01683,0.005,-0.12754
-0.014148,0.0050007,-0.1287
0.061057,0.017548,-0.046148
0.061057,0.066273,-0.046148
0.064182,0.066273,-0.046219
0.017144,0.052107,-0.15511
0.018943,0.1377,-0.093455
0.023028,0.1377,-0.093546
0.020906,0.1377,-0.097038
-0.0012331,0.010416,-0.075646
-0.0040657,0.010358,-0.077522
-0.0027823,0.0073417,-0.076672
0.010671,0.070833,-0.13963
-0.0040009,0.005,-0.096252
0.070094,0.047617,-0.18055
0.070086,0.045115,-0.18198
0.070088,0.047511,-0.18358
-0.0098624,0.011765,-0.10141
0.055335,0.1327,-0.046018
-0.0046855,1.7461e-10,-0.14196
-0.0088398,0.12584,-0.098439
-0.0074111,0.10409,-0.09566
-0.0058942,0.10409,-0.09292
0.0037275,0.1327,-0.13188
0.0086914,0.060657,-0.081513
0.023974,0.038054,-0.058949
0.077862,0.01702,-0.046501
0.077837,0.012765,-0.046518
0.077909,0.014784,-0.047675
0.021264,0.1327,-0.08294
0.065844,2.5837e-05,-0.097995
0.061761,-6.7689e-06,-0.097972
0.077692,0.10415,-0.070037
0.041834,0.025695,-0.047181
0.031012,0.005,-0.079975
0.044165,0.13719,-0.047731
0.04389,0.13721,-0.045838
0.058104,0.11,-0.08059
0.056396,0.10705,-0.080551
0.054688,0.11,-0.080512
0.02215,0.014896,-0.1464
0.023768,0.01819,-0.14735
0.030838,0.1346,-0.16321
0.029112,0.13121,-0.16219
0.073464,0.005,-0.061536
0.076576,0.005,-0.06111
0.074908,0.020272,-0.046583
0.07362,0.017503,-0.046415
0.070043,0.10473,-0.17465
0.068663,0.10346,-0.17402
0.067303,0.055445,-0.046291
0.070456,0.055447,-0.046351
0.035943,0.034908,-0.16623
0.037652,0.038348,-0.16725
0.039361,0.034908,-0.16826
0.039509,0.1377,-0.086856
0.043585,0.1377,-0.086953
0.041506,0.1377,-0.090416
0.056506,0.037933,-0.16664
0.053232,0.037933,-0.16471
0.022271,0.062426,-0.15814
0.02398,0.065866,-0.15915
0.025689,0.062426,-0.16016
0.017975,0.005,-0.13588
0.022086,0.005,-0.13598
0.019825,0.005,-0.13957
0.070085,0.017969,-0.18358
0.069728,0.017929,-0.18516
-0.01201,0.1327,-0.089046
-0.0075431,0.1327,-0.089464
0.070049,0.089155,-0.17462
0.070052,0.084882,-0.17465
0.034234,0.086504,-0.16522
-0.00037118,0.11497,-0.13264
-0.010456,0.066086,-0.10449
-0.010959,0.066086,-0.10758
0.015076,0.099678,-0.064843
0.01211,0.099678,-0.066808
0.078125,0.030987,-0.049766
0.07815,0.028264,-0.051211
0.078085,0.030998,-0.052824
0.045589,0.1327,-0.090515
0.041518,0.1327,-0.090417
-0.010903,0.011776,-0.11071
-0.01096,0.011766,-0.10759
0.067408,2.3895e-05,-0.10875
0.070466,0.00023596,-0.10906
0.077845,0.096649,-0.046815
0.077897,0.098738,-0.048776
0.059811,0.036046,-0.080628
0.056396,0.036046,-0.080551
0.054159,0.1377,-0.072179
0.072791,0.089408,-0.080933
0.072383,0.09322,-0.080919
0.025665,0.083343,-0.079854
0.02196,0.083311,-0.079779
0.044488,0.024589,-0.17129
0.046151,0.005,-0.080318
0.013497,0.1327,-0.1413
0.036143,1.1178e-08,-0.14694
0.032012,1.9687e-08,-0.147
0.077834,0.1047,-0.04653
0.042779,0.1037,-0.17028
0.04107,0.10026,-0.16927
0.039361,0.1037,-0.16826
0.007208,0.1377,-0.13736
0.02868,0.10703,-0.15024
0.025407,0.10703,-0.14831
0.027044,0.10374,-0.14928
0.01031,0.086505,-0.15106
0.0068946,0.086497,-0.14904
0.01618,0.1377,-0.12525
0.012092,0.1377,-0.12516
0.032873,0.031892,-0.053055
0.02868,0.067547,-0.15024
0.025407,0.067547,-0.14831
0.027044,0.064256,-0.14928
-0.0062529,0.13453,-0.1407
0.038888,0.005,-0.11514
-0.0092812,0.019936,-0.099955
-0.010098,0.019936,-0.10297
-0.0098622,0.02265,-0.10141
0.057505,0.1327,-0.080576
0.057958,0.1327,-0.078996
0.060607,1.7501e-07,-0.068646
0.06264,-1.0438e-06,-0.072282
0.064836,-5.5756e-07,-0.068733
-0.0047139,0.060657,-0.12813
0.0068904,0.0177,-0.14904
0.0085987,0.021151,-0.15005
0.010311,0.017711,-0.15106
0.049766,0.13303,-0.17404
0.053306,0.13304,-0.17618
0.021008,0.11817,-0.060913
0.077542,0.13344,-0.075038
0.077616,0.1327,-0.073364
0.015981,0.1327,-0.13954
0.0020475,0.06055,-0.13439
-0.00037422,0.060633,-0.13264
-0.0066264,0.059435,-0.079218
-0.0041228,0.059586,-0.07756
-0.005915,0.06272,-0.078747
0.077432,0.12039,-0.079303
0.077162,0.11859,-0.079935
0.077159,0.12086,-0.081032
0.077404,0.079736,-0.077926
0.077419,0.077056,-0.079313
0.077167,0.079016,-0.079909
0.042735,0.041963,-0.080241
0.03932,0.041963,-0.080163
0.052616,0.13038,-0.080465
0.049291,0.13061,-0.08039
0.025716,0.047903,-0.079855
0.029076,0.047877,-0.079931
-0.001514,0.1377,-0.14406
-0.00028645,0.13733,-0.14447
0.069982,0.1377,-0.18638
0.027605,0.0047663,-0.15894
0.025555,0.00836,-0.1484
0.028767,0.0084812,-0.1503
0.027005,0.011555,-0.14926
0.055484,9.2493e-07,-0.16464
0.053486,-2.3311e-06,-0.16466
0.075162,0.12297,-0.04665
0.076026,0.1201,-0.046682
0.077827,0.12087,-0.046522
0.046228,2.9874e-05,-0.17192
0.044675,0.0012878,-0.17093
0.049959,0.10374,-0.16278
0.053232,0.10374,-0.16471
0.073654,0.082507,-0.046408
-0.001514,0.040916,-0.14406
0.00024315,0.045142,-0.1451
0.0017844,0.041668,-0.14602
0.012575,0.1377,-0.10393
0.0084898,0.1377,-0.10384
0.0076603,0.02881,-0.069755
0.010626,0.02881,-0.06779
0.0091434,0.031892,-0.068773
0.0047503,0.044202,-0.13613
0.0057424,0.047622,-0.13672
0.0036785,0.044957,-0.13553
0.07136,0.13541,-0.11834
0.039048,-3.0495e-10,-0.08019
0.033162,0.005,-0.097315
0.029077,0.005,-0.097222
0.062221,0.13288,-0.17842
0.063422,0.13296,-0.1817
0.066391,0.13277,-0.17914
0.07016,0.042665,-0.17786
0.070131,0.040185,-0.17916
0.070141,0.042643,-0.18054
0.01471,0.011869,-0.080106
0.017953,0.011781,-0.07974
0.063762,5.8634e-06,-0.17109
0.06051,-6.7097e-06,-0.16895
-0.0091345,0.12582,-0.11988
-0.0080253,0.12584,-0.12281
-0.0086024,0.1285,-0.12131
0.077154,0.017052,-0.081054
0.075796,0.014556,-0.080814
0.03139,0.11508,-0.054037
0.028424,0.11508,-0.056002
0.029907,0.112,-0.05502
0.066908,0.1327,-0.17277
-0.0088422,0.082374,-0.098447
-0.0066248,0.083895,-0.079217
-0.0041182,0.084178,-0.077556
-0.0059122,0.087292,-0.078745
0.077427,0.0092839,-0.077934
0.012894,-6.0342e-09,-0.089759
0.016989,-6.3888e-10,-0.089852
0.078074,0.071326,-0.048508
0.078147,0.071652,-0.05119
0.029724,0.007518,-0.055141
0.036202,0.13486,-0.051198
0.024047,0.11004,-0.079816
0.066589,0.047897,-0.080782
0.070098,0.047956,-0.08086
0.017556,0.0060841,-0.14369
0.020173,0.005,-0.14523
-0.014433,0.005,-0.087715
-0.012446,0.005,-0.084958
-0.01362,0.0028791,-0.086636
0.070052,0.0044579,-0.17074
0.070203,0.0044566,-0.16667
0.070087,0.0022219,-0.16842
0.010315,0.12777,-0.15106
0.0068832,0.12779,-0.14903
0.043889,0.005,-0.045758
-0.0026458,0.005,-0.1305
0.053039,0.12997,-0.16459
0.047243,0.052729,-0.045897
0.061585,0.045229,-0.18142
0.061923,0.13769,-0.090912
0.06605,0.13773,-0.090932
0.020906,0.005,-0.097037
0.052485,0.1327,-0.053809
0.056707,0.1327,-0.053813
0.070132,0.013059,-0.17571
-0.0039202,0.02808,-0.090489
-0.0058993,0.02808,-0.092917
0.058736,-1.845e-06,-0.05759
0.054497,-2.5153e-06,-0.057507
-0.010459,0.098662,-0.10449
-0.0098642,0.098662,-0.10141
0.056948,0.1377,-0.16693
0.060507,0.13771,-0.16895
0.0018102,0.11767,-0.085201
0.004462,0.11767,-0.083544
0.0030647,0.11495,-0.084263
-0.0078052,0.12871,-0.079999
-0.0057792,0.13011,-0.078657
-0.0078052,0.1327,-0.079999
0.043501,0.13771,-0.16086
0.011717,0.060654,-0.080708
0.014804,0.060657,-0.080004
0.044149,0.06884,-0.045862
0.042838,0.065974,-0.046672
0.044134,0.064367,-0.045887
-0.0072002,0.019936,-0.12415
-0.0055098,0.019935,-0.12677
-0.006509,0.02265,-0.12555
0.049578,4.0134e-09,-0.083841
0.046823,-2.6576e-11,-0.080986
0.045718,-2.1277e-10,-0.083544
0.077537,0.09871,-0.076232
0.077292,0.098639,-0.078789
0.058158,0.12777,-0.17938
0.054742,0.12779,-0.17736
0.03932,0.018295,-0.080163
0.071515,0.13756,-0.050078
0.067386,0.13766,-0.050049
0.00052471,0.1142,-0.14527
-0.001514,0.11275,-0.14406
0.041621,0.005,-0.064534
0.061057,0.044618,-0.046148
0.064182,0.044618,-0.046219
0.073547,0.0039081,-0.08111
0.010649,0.1235,-0.13962
0.054809,0.10958,-0.046007
0.051681,0.10958,-0.045929
0.05816,0.065866,-0.17939
0.065079,0.13768,-0.1264
0.061116,0.13771,-0.12626
0.053232,0.064256,-0.16471
0.049208,0.005,-0.16102
0.046879,0.005,-0.16097
0.050057,0.005,-0.15816
0.046685,0.077418,-0.16085
0.049359,0.005,-0.083594
0.02467,1.1846e-10,-0.11128
0.028755,1.1825e-10,-0.11137
0.014293,0.1327,-0.068155
0.014811,0.1327,-0.065018
-0.009243,0.033509,-0.11992
0.027227,0.1327,-0.079889
0.027398,0.1209,-0.16118
0.02398,0.1209,-0.15915
-0.010807,0.085089,-0.11227
-0.010965,0.085089,-0.10915
-0.01102,0.082374,-0.11071
0.0022237,0.00085271,-0.073604
-0.007919,0.098662,-0.12276
-0.009243,0.098662,-0.11992
0.001826,0.052512,-0.085221
-0.00061983,0.052512,-0.087165
0.00049716,0.055227,-0.086064
0.028423,0.096597,-0.056002
0.029907,0.099678,-0.05502
0.077579,0.031014,-0.074693
0.07757,0.028258,-0.076354
0.077499,0.031003,-0.077796
0.053267,0.1327,-0.11193
0.045257,0.1327,-0.10467
0.049342,0.1327,-0.10476
0.066599,0.012431,-0.080782
0.070099,0.01235,-0.08086
0.077732,0.0009471,-0.059663
0.04778,0.12759,-0.080355
0.04615,0.12482,-0.080318
0.051273,0.050837,-0.080435
0.049566,0.047879,-0.080396
0.047858,0.050837,-0.080357
0.052115,0.0070638,-0.045946
0.030739,0.0050131,-0.15321
0.0075351,0.11032,-0.13779
0.0047652,0.11039,-0.13613
0.054806,0.115,-0.046005
0.05671,0.1377,-0.14032
0.060776,0.13771,-0.14044
0.032525,0.041788,-0.16421
0.034234,0.045228,-0.16522
0.035282,0.1377,-0.093826
0.039367,0.1377,-0.093918
0.037247,0.1377,-0.097408
0.044126,0.013238,-0.045871
0.042716,0.01053,-0.046753
0.012415,1.2312e-10,-0.111
-0.013285,0.13412,-0.086125
-0.014433,0.1327,-0.087715
0.017563,0.038945,-0.079832
0.014765,0.038943,-0.080006
0.010462,0.13267,-0.1443
0.0083505,0.13272,-0.14096
0.070054,0.12901,-0.18191
0.070124,0.13141,-0.18055
0.0058584,0.017221,-0.082847
0.0030668,0.01722,-0.084266
0.0018727,0.135,-0.14582
-0.0012648,0.1327,-0.14421
0.0027649,0.13307,-0.14601
0.021128,0.00017357,-0.15497
0.0028613,0.12258,-0.13492
0.0011334,0.1233,-0.13374
0.0021149,0.12037,-0.1345
-0.010634,0.071515,-0.11382
-0.010158,0.071515,-0.11692
0.034352,0.11508,-0.052075
0.032873,0.11817,-0.053055
-0.0028648,0.07423,-0.089334
-0.0048929,0.07423,-0.09171
-0.0040092,0.076945,-0.090414
0.0061771,0.038054,-0.070737
0.077763,0.022871,-0.06691
0.020585,0.1327,-0.11119
0.077185,0.072408,-0.080831
0.077112,0.068069,-0.080964
0.0097411,0.0023432,-0.068677
0.026941,0.062704,-0.056984
0.029907,0.062704,-0.05502
0.070072,0.059791,-0.080859
0.048322,0.028061,-0.16182
0.045049,0.028061,-0.15989
0.046685,0.024771,-0.16085
0.072644,0.005,-0.080919
0.069535,0.10999,-0.18613
0.069844,0.11415,-0.1863
0.062748,2.8057e-06,-0.14398
0.058665,-3.8483e-07,-0.14391
0.0039788,0.0013112,-0.14685
0.0025079,0.00045453,-0.14586
0.0018738,0.0026981,-0.14581
0.06768,0.087203,-0.17338
0.057932,0.066273,-0.046077
0.021071,0.1377,-0.089951
0.02516,0.1377,-0.090036
